LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-02 16:46:03,1900-01-00 00:00:00,MEZA,46:48:B9:0C:E1:80,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,,44:22:7C:F0:80:5B,-92, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,Madeleine,E4:AB:89:6B:47:40,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,MOVISTAR_E180,44:48:B9:0C:E1:80,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,Eno 6ghz,74:93:DA:64:85:8F,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,QUIÑONES,24:1A:E6:B4:CF:A0,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,Cronet_2,44:22:7C:F0:80:58,-91, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,Motita,D8:59:82:A1:60:CC,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,fh_a88c80,90:55:DE:A8:8C:80,-52, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,MEZA,46:48:B9:0C:E1:80,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:03,1900-01-00 00:00:00,THE FAMILY,90:55:DE:97:B1:18,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,Madeleine,E4:AB:89:6B:47:40,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,MOVISTAR_E180,44:48:B9:0C:E1:80,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,fh_a88c80,90:55:DE:A8:8C:80,-52, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,Madeleine,E4:AB:89:6B:47:40,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:04,1900-01-00 00:00:00,MEZA,46:48:B9:0C:E1:80,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,HUAWEI-B612-38F0,74:60:FA:B4:38:F0,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,FAMILIA AGUILA MENA,F4:70:ED:60:31:68,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,HUAWEI-B612-38F0,74:60:FA:B4:38:F0,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,FAMILIA AGUILA MENA,F4:70:ED:60:31:68,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,MEZA,44:48:B9:4E:EB:90,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,CARDENAS,BC:7F:7B:0E:E9:60,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,,E8:A6:60:81:E7:EB,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,,E8:A6:60:81:E7:EB,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Familia CP,2C:B6:C2:2A:88:70,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,MEZA,44:48:B9:4E:EB:90,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,,E8:A6:60:81:E7:EB,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Familia CP,2C:B6:C2:2A:88:70,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,,86:EA:ED:D3:28:D4,-87, ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,MEZA,44:48:B9:4E:EB:90,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,,E8:A6:60:81:E7:EB,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,WiFi_Mesh-661716,68:9E:29:DB:C6:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:06,1900-01-00 00:00:00,FAMILIA AGUILA MENA,F4:70:ED:60:31:68,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,WiFi_Mesh-661716,68:9E:29:DB:C6:09,-87, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,FAMILIA AGUILA MENA,F4:70:ED:60:31:68,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-56, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-56, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Casa Paula,6C:D8:19:63:D4:70,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,WiFi_Mesh-661716,68:9E:29:DB:C6:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Care-APC0820T7CCMK2S,6A:B9:D3:21:66:7D,-57, OPN,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,FAMILIA AGUILA MENA,F4:70:ED:60:31:68,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,balti 2.4,E8:A6:60:81:E7:E8,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Madeleine,E4:AB:89:6B:47:40,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,MOVISTAR_E180,44:48:B9:0C:E1:80,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,QUIÑONES,24:1A:E6:B4:CF:A0,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,Cronet_2,44:22:7C:F0:80:58,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-02 16:46:07,1900-01-00 00:00:00,fh_a88c80,90:55:DE:A8:8C:80,-52, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
